title,url,has_R,has_tidy,has_shiny,has_python,has_rstudio,has_fee
Regression Analysis of Recurrent Event Data with Measurement Error,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329984,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Monitoring Rare Events During an Ongoing Clinical Trial,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330008,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Matching Methods for Evaluating the Effect of a Time-Dependent Treatment on the Survival Function,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Remote Perconditioning Enhances Neuro Protection and Collateral Blood Flow During Ischemia in Distal Cerebral Ischemic Rat Model (MCAo) Through AMPK-ENOS Pathways,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329459,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Polynomial Based Approximate Probability Distributions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Measurement Reliability in Mental Health Research: Critical Implications for Research Design and Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Latent Class Model with Mixed-Mode Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330710,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Common Reducing Subspace Model and Network Alternation Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329045,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Tailoring PCA for Detecting Sparse Changes in Multi-Stream Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329305,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Ranked Sparsity Methods for Transparent Model Selection,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328386,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Image-On-Image Regression: a Spatial Bayesian Latent Factor Model for Predicting Task-Evoked Brain Activity Using Task-Free MRI,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fusion of the Semiparametric Models and Network Measures in the Study of Brain Dynamic Functional Connectivity,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Fast Generalised Linear Models in a Database,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329473,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Deep Learning Approach to the Estimation of Bias and Variance in HARDI,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329762,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Creating Counting Process Intervals with Ease,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multi-Scale Vecchia Approximation of Gaussian Processes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Discrete Principal Component Analysis for Population Stratification,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329195,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
On Using Gene Genealogies to Find Trait-Influencing Variants,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Hierarchical Bayesian Deconvolution Model for Inferring Immune Cell Components in Tumor,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329699,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Hybrid Method of the Sequential Monte Carlo and the Edgeworth Expansion for Computation of Very Small P-Values in Permutation Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Novel Framework for Differential Gene Expression Analysis Using Robust Profile Likelihood Ratios,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329083,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Empirical Bayes Analysis of Overdispersed High-Dimensional Protein Interaction Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Efficient Resampling Method for Order-Restricted Gene-Trait Association Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327141,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
MHi-C: Robust Leveraging of Multi-Mapping Reads in Hi-C Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327144,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Method for Estimating SNP Heritability with Consideration of Variant Correlation and Non-Parametric Relationship,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328316,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Nearly Optimal Sequential Testing Approach to Permutation-Based Association Testing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328616,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
P-Value Estimation for the Risk Score of a Prediction Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328793,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Novel Methods for Gene Set Enrichment Analysis with Empirical Memberships for Overlapping Genes,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328849,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Learning on Next-Generation Sequencing of T Cell Repertoire Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328550,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Integrative Bayesian Approach to Dissect Complex Trait Etiology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Zero-Inflated Poisson Factorization for Single Cell RNA-Sequencing Data Imputation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Covariate Weighting Increases Discoveries in High-Throughput Biology,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329907,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Approach for Investigating Change in Mutational Processes During Cancer Growth and Development,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330022,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Gene Expression-Based Classification of Cancer Tumours via Penalized Probabilistic Principal Components Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330102,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benford's Law Based Outliers Detection for Population Stratification in Genotype Data ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330138,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Tight Spectral Clustering Algorithm for Bipartite Networks with Node Covariates,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329613,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Advantageous Statistical Tools for Stock Market Investing,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329839,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Multivariate Testing for Fractional Integration,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329825,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Mixed-Typed of Data Distance Metric of Real Estate Properties with Missing Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330669,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Benchmarking Monthly Seasonally Adjusted Series to Quarterly Adjustments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328527,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Sample Size Requirements for Estimating L-Moments,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329870,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"THE INEQUALITY PROCESS' (IP's) FOOTPRINT in STOCK MARKET ""STYLIZED FACTS""",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328604,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Repeated-Measures ANCOVA for an Antibiotic-Free Experiment in Swine,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329743,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Understanding Reshoring Through Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330891,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Factor GARCH-Ito Models for High-Frequency Data with Application to Large Volatility Matrix Prediction,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328936,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Is Faster Always Better? Results from Joint Time-Use-Expenditure and Mode Choice Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328983,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Monte Carlo Tree Search and AlphaZero: Past, Present, and Future ",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329162,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bootstrap and Asymptotic Inference with Multiway Clustering,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329468,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cash Versus Card: Payment Discontinuities and the Burden of Holding Coins,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329585,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Enhancing Communication in Data Visualization,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329650,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Analysis of Means in the Presence of Covariate (ANOMC),http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327244,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Model Averaging in a Multiplicative Heteroscedastic Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Art of Ensemble Modeling with SPSS Modeler,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330938,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Two-Sample Test for Covariance Operators with Incompletely Observed Functional Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329934,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Perspectives, Performance Measurement, and Multivariate Analysis of Grades in Teaching Statistics",http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329954,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Applications of Non-Standard Disclosure-Avoidance Methods in Clinical Trials Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Goodness-of-Fit Test for the Ordered Stereotype Model,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bias and Estimation Under Misspecification of the Risk Period in Self-Controlled Case Series Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328430,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Conway-Maxwell-Multinomial Distribution for Flexible Modeling of Categorical Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Log Binomial Regression When the Maximum Likelihood Solution Is on the Boundary of the Parameter Space,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328705,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Scaling for a Logistic Regression Model with Ordinal Covariates,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Combining Confidence Distributions for Rare Event Meta-Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330248,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Rank-Tracking Probabilities of Bivariate Dependent Variables in Longitudinal Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328919,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Optimal Dose Selection Considering Both Toxicity and Activity Data; Plateau Detection for Molecularly Targeted Agents,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330450,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Efficient Analysis for fMRI Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330599,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Joint Modeling Approach to Analyze Sequential Time-To-Events,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Joint Modeling of Longitudinal Multidimensional Quality of Life Measures in Chronic Dialysis Patients ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330376,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Simulation Study on the Impact of Accuracy of Estimated Genetic Relationship Matrices on Predicting Genotype Performance ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330836,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Predictive Inference for Locally Stationary Time Series with an Application to Climate Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328518,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
On the Choice of Instruments in Mixed Frequency Speficication Tests,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328519,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Estimation of Change-Point for a Class of Count Time Series Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328840,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
The Measurement of the Aggregate Economic Performance for the United States via the Composite Economic Index (CEI) ,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328885,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Modeling Conditional Variance Functions Using Nonparametric Transfer Function Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329293,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Forecasting U.S. Textile Comparative Advantage Using Autoregressive Integrated Moving Average Models and Time Series Outlier Analysis,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329678,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Parameter Subset Selection for Mixed-Effects Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329403,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Regression-Adjusted Estimators in Randomized Experiments with a Diverging Number of Predictors,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330512,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
BLMM: Linear Mixed Effects Model for Big Data Using Partial EM Procedure,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330548,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Significance Testing in Non-Sparse High-Dimensional Linear Models,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327088,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Debiasing the Debiased Lasso with Bootstrap,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Asymptotic Behavior of the Alpha-Risk Minimizing Portfolio in High-Dimensional Setting,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330902,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Senior Swim Competition Times,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=326990,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Playoff Series and the Incomplete Beta Function,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=327055,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Interrater Agreement for Diving Competitions,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330963,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
A Ratio-Based Method for Predicting Point Differentials in Sports,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330787,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Problem: Assignment of Posters to Judges,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330217,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistics in Works of Fiction - in Three Acts,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330308,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Was Will Hunting Really All That Smart?,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=328968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Bayesian Joinpoint Regression Model to Study the Effect of Smoking on Lung Cancer Incidence,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330151,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Interactions from a Growth Curve Perspective,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329382,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Evaluating Discriminatory Accuracy of Models Using Partial Risk Scores in Two-Phase Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
An Analysis of Systematic Correlation Between Food Preferences and Causes of Death in Public Applying the Age-Environment Model to Age-By-Period Data,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329777,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Leukemia and Myeloid Malignancy Among Cohorts of Persons Exposed to Low Dose (<100 mSv) of Ionizing Radiation in Childhood.,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330067,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Robust Dose Response Estimation,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=329191,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Statistical Development in Addressing Delayed Treatment Effect or Crossing Survival Curves in Immuno-Oncology Clinical Trials,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330601,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Cure Survival Data in Oncology Studies,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330522,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
Meta-Analysis for the Adjuvant Treatment in Renal Cell Carcinoma,http://ww2.amstat.org/meetings/jsm/2018/onlineprogram/AbstractDetails.cfm?abstractid=330378,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
